Dealer_ID,Product_ID,Date,Quantity,Consumption,Location
D004,P004,2022-01-23,91,14,New York
D004,P004,2022-01-24,39,8,New York
D004,P004,2022-01-25,54,15,New York
D004,P004,2022-01-26,36,8,New York
D004,P004,2022-01-27,60,6,Chicago
D004,P004,2022-01-28,70,10,Chicago
D004,P004,2022-01-29,62,7,New York
D004,P004,2022-01-30,13,14,Chicago
D004,P004,2022-02-01,17,11,Chicago
D004,P004,2022-02-02,39,15,Chicago
D004,P004,2022-02-03,40,17,New York
D004,P004,2022-02-04,72,16,Chicago
D004,P004,2022-02-05,47,16,Los Angeles
D004,P004,2022-02-06,86,7,Chicago
D004,P004,2022-02-07,28,8,Chicago
D004,P004,2022-02-08,78,18,New York
D004,P004,2022-02-09,12,11,Los Angeles
D004,P004,2022-02-10,86,13,Chicago
D004,P004,2022-02-11,19,10,Los Angeles
D004,P004,2022-02-12,66,8,New York
D004,P004,2022-02-13,18,10,Los Angeles
D004,P004,2022-02-14,31,10,Los Angeles
D004,P004,2022-02-15,50,17,New York
D004,P004,2022-02-16,44,14,New York
D004,P004,2022-02-17,32,15,Los Angeles
D004,P004,2022-02-18,77,9,Chicago
D004,P004,2022-02-19,42,19,New York
D004,P004,2022-02-20,59,10,Los Angeles
D004,P004,2022-02-21,83,16,Chicago
D004,P004,2022-02-22,73,6,New York
D004,P004,2022-02-23,65,16,Chicago
D004,P004,2022-02-24,77,9,Los Angeles
D004,P004,2022-02-25,84,7,Chicago
D004,P004,2022-02-26,27,8,New York
D004,P004,2022-02-27,42,18,New York
D004,P004,2022-02-28,89,16,Los Angeles
D004,P004,2022-02-29,25,12,Los Angeles
D004,P004,2022-02-30,21,5,Chicago
D004,P004,2022-03-01,59,18,Los Angeles
D004,P004,2022-03-02,74,16,Los Angeles
D004,P004,2022-03-03,60,10,Chicago
D004,P004,2022-03-04,77,15,Los Angeles
D004,P004,2022-03-05,10,9,Los Angeles
D004,P004,2022-03-06,13,16,Chicago
D004,P004,2022-03-07,16,10,New York
D004,P004,2022-03-08,97,10,Chicago
D004,P004,2022-03-09,30,7,Los Angeles
D004,P004,2022-03-10,28,18,Los Angeles
D004,P004,2022-03-11,56,18,Los Angeles
D004,P004,2022-03-12,87,9,New York
D004,P004,2022-03-13,82,13,Chicago
D004,P004,2022-03-14,72,12,New York
D004,P004,2022-03-15,29,16,Los Angeles
D004,P004,2022-03-16,66,6,Chicago
D004,P004,2022-03-17,11,6,New York
D004,P004,2022-03-18,86,11,Chicago
D004,P004,2022-03-19,74,5,Los Angeles
D004,P004,2022-03-20,27,10,Los Angeles
D004,P004,2022-03-21,53,13,New York
D004,P004,2022-03-22,20,13,New York
D004,P004,2022-03-23,79,8,Chicago
D004,P004,2022-03-24,55,17,Los Angeles
D004,P004,2022-03-25,64,11,Los Angeles
D004,P004,2022-03-26,54,7,New York
D004,P004,2022-03-27,57,18,Chicago
D004,P004,2022-03-28,39,8,Los Angeles
D004,P004,2022-03-29,58,7,New York
D004,P004,2022-03-30,80,12,New York
D004,P005,2022-01-01,97,6,Los Angeles
D004,P005,2022-01-02,45,16,Chicago
D004,P005,2022-01-03,25,6,Chicago
D004,P005,2022-01-04,38,8,New York
D004,P005,2022-01-05,22,11,Chicago
D004,P005,2022-01-06,46,18,Chicago
D004,P005,2022-01-07,90,14,Los Angeles
D004,P005,2022-01-08,65,14,Chicago
D004,P005,2022-01-09,97,12,Los Angeles
D004,P005,2022-01-10,76,11,Chicago
D004,P005,2022-01-11,93,18,Los Angeles
D004,P005,2022-01-12,73,8,New York
D004,P005,2022-01-13,69,18,New York
D004,P005,2022-01-14,72,13,Chicago
D004,P005,2022-01-15,63,19,New York
D004,P005,2022-01-16,72,7,New York
D004,P005,2022-01-17,81,12,Los Angeles
D004,P005,2022-01-18,52,18,New York
D004,P005,2022-01-19,22,11,Los Angeles
D004,P005,2022-01-20,87,15,Chicago
D004,P005,2022-01-21,24,14,Chicago
D004,P005,2022-01-22,73,16,Los Angeles
D004,P005,2022-01-23,16,19,Los Angeles
D004,P005,2022-01-24,71,9,New York
D004,P005,2022-01-25,33,9,Los Angeles
D004,P005,2022-01-26,79,14,Chicago
D004,P005,2022-01-27,47,12,New York
D004,P005,2022-01-28,25,13,New York
D004,P005,2022-01-29,97,16,Chicago
D004,P005,2022-01-30,29,7,Los Angeles
D004,P005,2022-02-01,87,7,New York
D004,P005,2022-02-02,49,14,Los Angeles
D004,P005,2022-02-03,91,19,Los Angeles
D004,P005,2022-02-04,35,9,New York
D004,P005,2022-02-05,13,17,Los Angeles
D004,P005,2022-02-06,61,10,Chicago
D004,P005,2022-02-07,11,5,Los Angeles
D004,P005,2022-02-08,18,6,New York
D004,P005,2022-02-09,68,16,New York
D004,P005,2022-02-10,33,14,Los Angeles
D004,P005,2022-02-11,33,11,Los Angeles
D004,P005,2022-02-12,90,8,New York
D004,P005,2022-02-13,55,10,New York
D004,P005,2022-02-14,33,17,New York
D004,P005,2022-02-15,51,9,Los Angeles
D004,P005,2022-02-16,45,9,New York
D004,P005,2022-02-17,15,10,Chicago
D004,P005,2022-02-18,77,19,New York
D004,P005,2022-02-19,50,13,Los Angeles
D004,P005,2022-02-20,85,7,New York
D004,P005,2022-02-21,67,7,Chicago
D004,P005,2022-02-22,49,8,New York
D004,P005,2022-02-23,50,16,Los Angeles
D004,P005,2022-02-24,68,7,Los Angeles
D004,P005,2022-02-25,37,17,Chicago
D004,P005,2022-02-26,21,19,New York
D004,P005,2022-02-27,69,19,Chicago
D004,P005,2022-02-28,93,14,Los Angeles
D004,P005,2022-02-29,54,18,Chicago
D004,P005,2022-02-30,47,14,Los Angeles
D004,P005,2022-03-01,77,12,New York
D004,P005,2022-03-02,73,11,Los Angeles
D004,P005,2022-03-03,73,19,New York
D004,P005,2022-03-04,50,8,Chicago
D004,P005,2022-03-05,63,16,Chicago
D004,P005,2022-03-06,89,10,Los Angeles
D004,P005,2022-03-07,21,11,New York
D004,P005,2022-03-08,28,8,New York
D004,P005,2022-03-09,46,7,Chicago
D004,P005,2022-03-10,28,12,Chicago
D004,P005,2022-03-11,94,18,New York
D004,P005,2022-03-12,99,16,New York
D004,P005,2022-03-13,50,7,New York
D004,P005,2022-03-14,57,16,New York
D004,P005,2022-03-15,59,9,Chicago
D004,P005,2022-03-16,51,6,Los Angeles
D004,P005,2022-03-17,53,10,Chicago
D004,P005,2022-03-18,21,17,Chicago
D004,P005,2022-03-19,75,12,Los Angeles
D004,P005,2022-03-20,81,9,Chicago
D004,P005,2022-03-21,92,18,Los Angeles
D004,P005,2022-03-22,24,6,New York
D004,P005,2022-03-23,36,11,Chicago
D004,P005,2022-03-24,30,16,New York
D004,P005,2022-03-25,82,19,Chicago
D004,P005,2022-03-26,62,13,Los Angeles
D004,P005,2022-03-27,85,18,Chicago
D004,P005,2022-03-28,97,19,Los Angeles
D004,P005,2022-03-29,51,9,New York
D004,P005,2022-03-30,48,11,New York
D004,P006,2022-01-01,11,19,Chicago
D004,P006,2022-01-02,79,11,Chicago
D004,P006,2022-01-03,61,12,Chicago
D004,P006,2022-01-04,23,15,New York
D004,P006,2022-01-05,84,12,Chicago
D004,P006,2022-01-06,84,7,New York
D004,P006,2022-01-07,62,5,Los Angeles
D004,P006,2022-01-08,81,12,Los Angeles
D004,P006,2022-01-09,82,13,Los Angeles
D004,P006,2022-01-10,92,12,New York
D004,P006,2022-01-11,53,18,Chicago
D004,P006,2022-01-12,12,8,New York
D004,P006,2022-01-13,55,7,Chicago
D004,P006,2022-01-14,63,8,New York
D004,P006,2022-01-15,51,15,Los Angeles
D004,P006,2022-01-16,16,6,New York
D004,P006,2022-01-17,38,9,Los Angeles
D004,P006,2022-01-18,16,15,Chicago
D004,P006,2022-01-19,74,5,Chicago
D004,P006,2022-01-20,53,14,Los Angeles
D004,P006,2022-01-21,98,8,Chicago
D004,P006,2022-01-22,28,6,Los Angeles
D004,P006,2022-01-23,44,8,New York
D004,P006,2022-01-24,86,9,Chicago
D004,P006,2022-01-25,72,11,New York
D004,P006,2022-01-26,36,18,Chicago
D004,P006,2022-01-27,27,11,Chicago
D004,P006,2022-01-28,64,11,Chicago
D004,P006,2022-01-29,33,15,Chicago
D004,P006,2022-01-30,87,19,Chicago
D004,P006,2022-02-01,92,5,Chicago
D004,P006,2022-02-02,55,6,New York
D004,P006,2022-02-03,31,18,Chicago
D004,P006,2022-02-04,25,17,Los Angeles
D004,P006,2022-02-05,18,19,New York
D004,P006,2022-02-06,35,5,Los Angeles
D004,P006,2022-02-07,70,9,New York
D004,P006,2022-02-08,75,18,Chicago
D004,P006,2022-02-09,64,11,Chicago
D004,P006,2022-02-10,35,5,Chicago
D004,P006,2022-02-11,88,15,Los Angeles
D004,P006,2022-02-12,40,11,New York
D004,P006,2022-02-13,30,6,New York
D004,P006,2022-02-14,72,15,Los Angeles
D004,P006,2022-02-15,18,6,New York
D004,P006,2022-02-16,14,17,Chicago
D004,P006,2022-02-17,74,8,Chicago
D004,P006,2022-02-18,16,16,Los Angeles
D004,P006,2022-02-19,97,11,New York
D004,P006,2022-02-20,44,16,New York
D004,P006,2022-02-21,27,9,Los Angeles
D004,P006,2022-02-22,18,5,Chicago
D004,P006,2022-02-23,64,15,Los Angeles
D004,P006,2022-02-24,92,10,Los Angeles
D004,P006,2022-02-25,81,6,Los Angeles
D004,P006,2022-02-26,97,18,Chicago
D004,P006,2022-02-27,77,8,Chicago
D004,P006,2022-02-28,26,17,Chicago
D004,P006,2022-02-29,48,5,New York
D004,P006,2022-02-30,45,17,Chicago
D004,P006,2022-03-01,84,13,New York
D004,P006,2022-03-02,32,9,Chicago
D004,P006,2022-03-03,37,9,Chicago
D004,P006,2022-03-04,96,13,Chicago
D004,P006,2022-03-05,79,17,New York
D004,P006,2022-03-06,99,15,Chicago
D004,P006,2022-03-07,49,14,New York
D004,P006,2022-03-08,95,13,Los Angeles
D004,P006,2022-03-09,85,17,Los Angeles
D004,P006,2022-03-10,22,12,Chicago
D004,P006,2022-03-11,93,11,Chicago
D004,P006,2022-03-12,75,13,Los Angeles
D004,P006,2022-03-13,43,15,Los Angeles
D004,P006,2022-03-14,27,10,New York
D004,P006,2022-03-15,46,10,New York
D004,P006,2022-03-16,24,17,Chicago
D004,P006,2022-03-17,87,11,Chicago
D004,P006,2022-03-18,68,19,New York
D004,P006,2022-03-19,94,19,Los Angeles
D004,P006,2022-03-20,57,10,New York
D004,P006,2022-03-21,19,17,Los Angeles
D004,P006,2022-03-22,76,15,Chicago
D004,P006,2022-03-23,25,14,Chicago
D004,P006,2022-03-24,87,5,Chicago
D004,P006,2022-03-25,42,5,Los Angeles
D004,P006,2022-03-26,43,6,Los Angeles
D004,P006,2022-03-27,84,17,Los Angeles
D004,P006,2022-03-28,55,19,Los Angeles
D004,P006,2022-03-29,26,5,Los Angeles
D004,P006,2022-03-30,91,10,Chicago
D004,P007,2022-01-01,18,18,Los Angeles
D004,P007,2022-01-02,82,11,New York
D004,P007,2022-01-03,76,5,Los Angeles
D004,P007,2022-01-04,34,16,New York
D004,P007,2022-01-05,27,19,Los Angeles
D004,P007,2022-01-06,90,15,New York
D004,P007,2022-01-07,44,19,New York
D004,P007,2022-01-08,35,7,New York
D004,P007,2022-01-09,25,10,New York
D004,P007,2022-01-10,56,14,New York
D004,P007,2022-01-11,29,7,Chicago
D004,P007,2022-01-12,66,8,Chicago
D004,P007,2022-01-13,37,6,Los Angeles
D004,P007,2022-01-14,35,9,New York
D004,P007,2022-01-15,75,7,Chicago
D004,P007,2022-01-16,19,5,New York
D004,P007,2022-01-17,14,19,New York
D004,P007,2022-01-18,20,5,Chicago
D004,P007,2022-01-19,17,17,Chicago
D004,P007,2022-01-20,64,18,New York
D004,P007,2022-01-21,63,11,New York
D004,P007,2022-01-22,32,15,New York
D004,P007,2022-01-23,34,7,Los Angeles
D004,P007,2022-01-24,82,16,Los Angeles
D004,P007,2022-01-25,38,13,Chicago
D004,P007,2022-01-26,26,18,New York
D004,P007,2022-01-27,35,17,Los Angeles
D004,P007,2022-01-28,88,16,Chicago
D004,P007,2022-01-29,86,11,New York
D004,P007,2022-01-30,80,6,Los Angeles
D004,P007,2022-02-01,77,9,New York
D004,P007,2022-02-02,46,17,New York
D004,P007,2022-02-03,17,11,Los Angeles
D004,P007,2022-02-04,62,12,Los Angeles
D004,P007,2022-02-05,36,9,New York
D004,P007,2022-02-06,17,6,Los Angeles
D004,P007,2022-02-07,17,12,Los Angeles
D004,P007,2022-02-08,85,7,New York
D004,P007,2022-02-09,25,11,Los Angeles
D004,P007,2022-02-10,29,15,Chicago
D004,P007,2022-02-11,66,9,New York
D004,P007,2022-02-12,45,9,Chicago
D004,P007,2022-02-13,98,9,Los Angeles
D004,P007,2022-02-14,98,6,New York
D004,P007,2022-02-15,67,10,Los Angeles
D004,P007,2022-02-16,27,12,New York
D004,P007,2022-02-17,40,6,Chicago
D004,P007,2022-02-18,58,8,Los Angeles
D004,P007,2022-02-19,31,12,Chicago
D004,P007,2022-02-20,94,7,Los Angeles
D004,P007,2022-02-21,92,9,Chicago
D004,P007,2022-02-22,79,11,Chicago
D004,P007,2022-02-23,70,7,Chicago
D004,P007,2022-02-24,78,15,Los Angeles
D004,P007,2022-02-25,43,10,New York
D004,P007,2022-02-26,70,8,Los Angeles
D004,P007,2022-02-27,38,9,Chicago
D004,P007,2022-02-28,37,13,Los Angeles
D004,P007,2022-02-29,70,12,Chicago
D004,P007,2022-02-30,47,6,Los Angeles
D004,P007,2022-03-01,19,5,New York
D004,P007,2022-03-02,10,6,Chicago
D004,P007,2022-03-03,77,12,Chicago
D004,P007,2022-03-04,98,15,Los Angeles
D004,P007,2022-03-05,66,9,New York
D004,P007,2022-03-06,58,10,New York
D004,P007,2022-03-07,68,10,Chicago
D004,P007,2022-03-08,90,10,Los Angeles
D004,P007,2022-03-09,46,7,New York
D004,P007,2022-03-10,58,6,New York
D004,P007,2022-03-11,39,9,New York
D004,P007,2022-03-12,12,14,New York
D004,P007,2022-03-13,80,13,New York
D004,P007,2022-03-14,64,15,Chicago
D004,P007,2022-03-15,38,7,Chicago
D004,P007,2022-03-16,18,17,Chicago
D004,P007,2022-03-17,23,14,New York
D004,P007,2022-03-18,60,13,Los Angeles
D004,P007,2022-03-19,51,15,Chicago
D004,P007,2022-03-20,42,15,New York
D004,P007,2022-03-21,69,9,Chicago
D004,P007,2022-03-22,37,10,Chicago
D004,P007,2022-03-23,96,15,Chicago
D004,P007,2022-03-24,34,6,New York
D004,P007,2022-03-25,33,9,Chicago
D004,P007,2022-03-26,63,8,Chicago
D004,P007,2022-03-27,74,13,New York
D004,P007,2022-03-28,93,7,Los Angeles
D004,P007,2022-03-29,61,7,Chicago
D004,P007,2022-03-30,54,7,Los Angeles
D004,P008,2022-01-01,28,17,Los Angeles
D004,P008,2022-01-02,68,11,New York
D004,P008,2022-01-03,25,13,Los Angeles
D004,P008,2022-01-04,56,12,New York
D004,P008,2022-01-05,47,5,Los Angeles
D004,P008,2022-01-06,54,8,New York
D004,P008,2022-01-07,20,7,New York
D004,P008,2022-01-08,91,9,Chicago
D004,P008,2022-01-09,10,6,New York
D004,P008,2022-01-10,32,17,Chicago
D004,P008,2022-01-11,42,14,New York
D004,P008,2022-01-12,89,15,Chicago
D004,P008,2022-01-13,36,8,Los Angeles
D004,P008,2022-01-14,20,19,Chicago
D004,P008,2022-01-15,62,15,New York
D004,P008,2022-01-16,58,7,Los Angeles
D004,P008,2022-01-17,42,19,New York
D004,P008,2022-01-18,71,7,New York
D004,P008,2022-01-19,46,7,Chicago
D004,P008,2022-01-20,72,19,Los Angeles
D004,P008,2022-01-21,58,10,Los Angeles
D004,P008,2022-01-22,51,17,Chicago
D004,P008,2022-01-23,65,7,Los Angeles
D004,P008,2022-01-24,18,11,New York
D004,P008,2022-01-25,67,13,New York
D004,P008,2022-01-26,76,19,Chicago
D004,P008,2022-01-27,85,14,Chicago
D004,P008,2022-01-28,19,8,Chicago
D004,P008,2022-01-29,62,7,Los Angeles
D004,P008,2022-01-30,22,12,New York
D004,P008,2022-02-01,72,9,Chicago
D004,P008,2022-02-02,54,18,New York
D004,P008,2022-02-03,67,14,Los Angeles
D004,P008,2022-02-04,96,18,Chicago
D004,P008,2022-02-05,71,9,New York
D004,P008,2022-02-06,42,7,Chicago
D004,P008,2022-02-07,92,15,Chicago
D004,P008,2022-02-08,82,8,Los Angeles
D004,P008,2022-02-09,79,9,New York
D004,P008,2022-02-10,59,16,Los Angeles
D004,P008,2022-02-11,57,19,New York
D004,P008,2022-02-12,98,6,New York
D004,P008,2022-02-13,58,19,Los Angeles
D004,P008,2022-02-14,14,13,New York
D004,P008,2022-02-15,18,16,New York
D004,P008,2022-02-16,33,14,New York
D004,P008,2022-02-17,70,7,Los Angeles
D004,P008,2022-02-18,77,7,New York
D004,P008,2022-02-19,55,15,Los Angeles
D004,P008,2022-02-20,65,12,Los Angeles
D004,P008,2022-02-21,66,17,Los Angeles
D004,P008,2022-02-22,40,5,Chicago
D004,P008,2022-02-23,64,9,New York
D004,P008,2022-02-24,52,15,Los Angeles
D004,P008,2022-02-25,91,13,New York
D004,P008,2022-02-26,56,6,Los Angeles
D004,P008,2022-02-27,55,12,Chicago
D004,P008,2022-02-28,74,12,New York
D004,P008,2022-02-29,24,19,New York
D004,P008,2022-02-30,29,11,Los Angeles
D004,P008,2022-03-01,76,18,New York
D004,P008,2022-03-02,49,13,Chicago
D004,P008,2022-03-03,25,6,Chicago
D004,P008,2022-03-04,92,13,Los Angeles
D004,P008,2022-03-05,16,19,Chicago
D004,P008,2022-03-06,64,9,Chicago
D004,P008,2022-03-07,10,9,Los Angeles
D004,P008,2022-03-08,75,12,Los Angeles
D004,P008,2022-03-09,48,8,Chicago
D004,P008,2022-03-10,48,15,Chicago
D004,P008,2022-03-11,82,5,Los Angeles
D004,P008,2022-03-12,48,15,New York
D004,P008,2022-03-13,44,17,Los Angeles
D004,P008,2022-03-14,85,7,Chicago
D004,P008,2022-03-15,39,13,Los Angeles
D004,P008,2022-03-16,30,8,New York
D004,P008,2022-03-17,23,17,New York
D004,P008,2022-03-18,62,15,New York
D004,P008,2022-03-19,42,19,Los Angeles
D004,P008,2022-03-20,84,11,Chicago
D004,P008,2022-03-21,80,9,Chicago
D004,P008,2022-03-22,47,8,Los Angeles
D004,P008,2022-03-23,86,6,Chicago
D004,P008,2022-03-24,80,7,Los Angeles
D004,P008,2022-03-25,19,15,New York
D004,P008,2022-03-26,34,11,New York
D004,P008,2022-03-27,30,14,Chicago
D004,P008,2022-03-28,26,6,Chicago
D004,P008,2022-03-29,97,18,Chicago
D004,P008,2022-03-30,34,13,Los Angeles
D004,P009,2022-01-01,85,5,Los Angeles
D004,P009,2022-01-02,46,6,New York
D004,P009,2022-01-03,48,17,Los Angeles
D004,P009,2022-01-04,20,19,Los Angeles
D004,P009,2022-01-05,31,10,Chicago
D004,P009,2022-01-06,61,14,Chicago
D004,P009,2022-01-07,39,5,New York
D004,P009,2022-01-08,89,11,New York
D004,P009,2022-01-09,47,11,Los Angeles
D004,P009,2022-01-10,32,18,Los Angeles
D004,P009,2022-01-11,87,11,Chicago
D004,P009,2022-01-12,74,16,Chicago
D004,P009,2022-01-13,63,14,Los Angeles
D004,P009,2022-01-14,76,8,Chicago
D004,P009,2022-01-15,90,13,Los Angeles
D004,P009,2022-01-16,96,6,New York
D004,P009,2022-01-17,98,19,Chicago
D004,P009,2022-01-18,64,17,Chicago
D004,P009,2022-01-19,17,10,New York
D004,P009,2022-01-20,50,12,Los Angeles
D004,P009,2022-01-21,71,6,Los Angeles
D004,P009,2022-01-22,46,7,Los Angeles
D004,P009,2022-01-23,93,5,Los Angeles
D004,P009,2022-01-24,39,17,Chicago
D004,P009,2022-01-25,49,18,Chicago
D004,P009,2022-01-26,22,9,Chicago
D004,P009,2022-01-27,60,10,New York
D004,P009,2022-01-28,94,19,Los Angeles
D004,P009,2022-01-29,63,8,Chicago
D004,P009,2022-01-30,93,12,Chicago
D004,P009,2022-02-01,61,19,Chicago
D004,P009,2022-02-02,82,5,New York
D004,P009,2022-02-03,31,6,Los Angeles
D004,P009,2022-02-04,86,19,Chicago
D004,P009,2022-02-05,47,12,Los Angeles
D004,P009,2022-02-06,65,5,Chicago
D004,P009,2022-02-07,80,8,Chicago
D004,P009,2022-02-08,34,6,Los Angeles
D004,P009,2022-02-09,82,9,New York
D004,P009,2022-02-10,21,6,Los Angeles
D004,P009,2022-02-11,82,5,New York
D004,P009,2022-02-12,93,9,New York
D004,P009,2022-02-13,29,10,Los Angeles
D004,P009,2022-02-14,62,7,Chicago
D004,P009,2022-02-15,56,18,New York
D004,P009,2022-02-16,30,8,Chicago
D004,P009,2022-02-17,86,8,Los Angeles
D004,P009,2022-02-18,25,16,New York
D004,P009,2022-02-19,83,8,Los Angeles
D004,P009,2022-02-20,76,7,New York
D004,P009,2022-02-21,89,19,Chicago
D004,P009,2022-02-22,36,16,New York
D004,P009,2022-02-23,67,15,Los Angeles
D004,P009,2022-02-24,39,7,New York
D004,P009,2022-02-25,51,10,Los Angeles
D004,P009,2022-02-26,30,5,Chicago
D004,P009,2022-02-27,21,9,New York
D004,P009,2022-02-28,36,19,Los Angeles
D004,P009,2022-02-29,64,10,Chicago
D004,P009,2022-02-30,90,16,New York
D004,P009,2022-03-01,48,7,New York
D004,P009,2022-03-02,13,18,New York
D004,P009,2022-03-03,46,10,Los Angeles
D004,P009,2022-03-04,95,18,Chicago
D004,P009,2022-03-05,83,13,New York
D004,P009,2022-03-06,22,5,Los Angeles
D004,P009,2022-03-07,37,15,New York
D004,P009,2022-03-08,60,13,New York
D004,P009,2022-03-09,62,15,Los Angeles
D004,P009,2022-03-10,26,19,Los Angeles
D004,P009,2022-03-11,92,6,Los Angeles
D004,P009,2022-03-12,69,7,Chicago
D004,P009,2022-03-13,80,6,Los Angeles
D004,P009,2022-03-14,85,13,New York
D004,P009,2022-03-15,26,6,Chicago
D004,P009,2022-03-16,40,16,New York
D004,P009,2022-03-17,71,8,Chicago
D004,P009,2022-03-18,45,8,New York
D004,P009,2022-03-19,60,6,Chicago
D004,P009,2022-03-20,59,11,New York
D004,P009,2022-03-21,57,16,Los Angeles
D004,P009,2022-03-22,76,14,Chicago
D004,P009,2022-03-23,65,14,Los Angeles
D004,P009,2022-03-24,10,7,Los Angeles
D004,P009,2022-03-25,20,11,Chicago
D004,P009,2022-03-26,27,9,Chicago
D004,P009,2022-03-27,59,19,Chicago
D004,P009,2022-03-28,61,5,New York
D004,P009,2022-03-29,85,15,New York
D004,P009,2022-03-30,57,14,New York
D004,P010,2022-01-01,64,6,New York
D004,P010,2022-01-02,45,18,New York
D004,P010,2022-01-03,70,18,Los Angeles
D004,P010,2022-01-04,21,17,Chicago
D004,P010,2022-01-05,32,12,New York
D004,P010,2022-01-06,70,6,Chicago
D004,P010,2022-01-07,80,5,New York
D004,P010,2022-01-08,85,18,Los Angeles
D004,P010,2022-01-09,43,16,Los Angeles
D004,P010,2022-01-10,53,8,New York
D004,P010,2022-01-11,56,12,Los Angeles
D004,P010,2022-01-12,73,19,Chicago
D004,P010,2022-01-13,19,12,Chicago
D004,P010,2022-01-14,10,9,Los Angeles
D004,P010,2022-01-15,43,14,Chicago
D004,P010,2022-01-16,96,12,Los Angeles
D004,P010,2022-01-17,57,7,Los Angeles
D004,P010,2022-01-18,49,5,Chicago
D004,P010,2022-01-19,55,10,Chicago
D004,P010,2022-01-20,65,16,Los Angeles
D004,P010,2022-01-21,28,7,Los Angeles
D004,P010,2022-01-22,16,10,Chicago
D004,P010,2022-01-23,20,11,New York
D004,P010,2022-01-24,57,6,Chicago
D004,P010,2022-01-25,84,17,Los Angeles
D004,P010,2022-01-26,36,7,Chicago
D004,P010,2022-01-27,49,5,Chicago
D004,P010,2022-01-28,52,16,Chicago
D004,P010,2022-01-29,49,17,Los Angeles
D004,P010,2022-01-30,82,13,Chicago
D004,P010,2022-02-01,16,16,Los Angeles
D004,P010,2022-02-02,47,8,New York
D004,P010,2022-02-03,50,10,Los Angeles
D004,P010,2022-02-04,94,8,Los Angeles
D004,P010,2022-02-05,59,17,Los Angeles
D004,P010,2022-02-06,49,14,Los Angeles
D004,P010,2022-02-07,70,5,New York
D004,P010,2022-02-08,76,16,New York
D004,P010,2022-02-09,90,10,Los Angeles
D004,P010,2022-02-10,77,17,New York
D004,P010,2022-02-11,29,14,New York
D004,P010,2022-02-12,15,13,Chicago
D004,P010,2022-02-13,35,15,Chicago
D004,P010,2022-02-14,37,17,Chicago
D004,P010,2022-02-15,23,12,Los Angeles
D004,P010,2022-02-16,87,13,Chicago
D004,P010,2022-02-17,89,8,Chicago
D004,P010,2022-02-18,36,6,Los Angeles
D004,P010,2022-02-19,88,9,New York
D004,P010,2022-02-20,87,18,New York
D004,P010,2022-02-21,47,10,New York
D004,P010,2022-02-22,92,10,Los Angeles
D004,P010,2022-02-23,97,5,Chicago
D004,P010,2022-02-24,40,13,New York
D004,P010,2022-02-25,44,19,Chicago
D004,P010,2022-02-26,78,9,New York
D004,P010,2022-02-27,52,6,New York
D004,P010,2022-02-28,68,11,Chicago
D004,P010,2022-02-29,65,5,New York
D004,P010,2022-02-30,58,16,New York
D004,P010,2022-03-01,36,5,New York
D004,P010,2022-03-02,58,16,New York
D004,P010,2022-03-03,91,17,Chicago
D004,P010,2022-03-04,97,11,Chicago
D004,P010,2022-03-05,70,10,Chicago
D004,P010,2022-03-06,69,18,Chicago
D004,P010,2022-03-07,24,14,Chicago
D004,P010,2022-03-08,19,17,Los Angeles
D004,P010,2022-03-09,93,8,Los Angeles
D004,P010,2022-03-10,25,6,New York
D004,P010,2022-03-11,35,13,New York
D004,P010,2022-03-12,26,9,Chicago
D004,P010,2022-03-13,14,8,Chicago
D004,P010,2022-03-14,19,13,Chicago
D004,P010,2022-03-15,79,12,New York
D004,P010,2022-03-16,53,5,Chicago
D004,P010,2022-03-17,88,7,Los Angeles
D004,P010,2022-03-18,77,19,Chicago
D004,P010,2022-03-19,14,17,New York
D004,P010,2022-03-20,84,8,Los Angeles
D004,P010,2022-03-21,97,15,New York
D004,P010,2022-03-22,40,17,Chicago
D004,P010,2022-03-23,92,17,Los Angeles
D004,P010,2022-03-24,37,14,Los Angeles
D004,P010,2022-03-25,61,10,Los Angeles
D004,P010,2022-03-26,20,6,New York
D004,P010,2022-03-27,30,9,Chicago
D004,P010,2022-03-28,16,17,Los Angeles
D004,P010,2022-03-29,30,10,Chicago
D004,P010,2022-03-30,76,19,Los Angeles
D004,P011,2022-01-01,97,14,Los Angeles
D004,P011,2022-01-02,98,9,Los Angeles
D004,P011,2022-01-03,41,7,New York
D004,P011,2022-01-04,84,18,New York
D004,P011,2022-01-05,30,16,Chicago
D004,P011,2022-01-06,78,6,New York
D004,P011,2022-01-07,74,6,Chicago
D004,P011,2022-01-08,48,8,New York
D004,P011,2022-01-09,93,11,Los Angeles
D004,P011,2022-01-10,79,19,Chicago
D004,P011,2022-01-11,91,18,New York
D004,P011,2022-01-12,25,17,Los Angeles
D004,P011,2022-01-13,16,15,Chicago
D004,P011,2022-01-14,77,14,New York
D004,P011,2022-01-15,24,19,Chicago
D004,P011,2022-01-16,27,14,Los Angeles
D004,P011,2022-01-17,53,15,New York
D004,P011,2022-01-18,90,7,Los Angeles
D004,P011,2022-01-19,91,11,Los Angeles
D004,P011,2022-01-20,93,9,Chicago
D004,P011,2022-01-21,35,10,Chicago
D004,P011,2022-01-22,79,18,New York
D004,P011,2022-01-23,91,12,Los Angeles
D004,P011,2022-01-24,45,11,Chicago
D004,P011,2022-01-25,41,12,Chicago
D004,P011,2022-01-26,78,10,New York
D004,P011,2022-01-27,46,16,Los Angeles
