Dealer,Product,Region,Inventory_Level,Consumption_Pattern,Stock_Movement,Risk_Level,Stockout_Risk,Seasonality,Forecast_Requirement,Alert
Dealer_C,Product_Y,Central,362.0,47.0,normal,low,False,low_demand,2370.0,True
Dealer_A,Product_Y,South,765.0,8.0,spike,low,False,steady,9126.0,False
Dealer_C,Product_Y,East,227.0,77.0,drop,low,True,low_demand,7901.0,True
Dealer_A,Product_Y,East,149.0,55.0,drop,high,False,high_demand,2029.0,False
Dealer_E,Product_Y,South,571.0,57.0,drop,low,True,steady,3230.0,False
Dealer_D,Product_W,Central,531.0,8.0,drop,medium,True,high_demand,5839.0,True
Dealer_C,Product_W,Central,90.0,22.0,drop,low,False,low_demand,9984.0,False
Dealer_B,Product_V,Central,879.0,99.0,drop,high,True,low_demand,6249.0,True
,,West,907.0,44.0,spike,medium,True,low_demand,6130.0,False
,,Central,188.0,44.0,spike,medium,True,low_demand,5098.0,True
Dealer_A,Product_Z,North,520.0,40.0,drop,low,True,high_demand,6031.0,False
Dealer_D,Product_Z,Central,663.0,79.0,normal,low,True,steady,8750.0,True
Dealer_C,Product_X,South,126.0,17.0,normal,medium,False,steady,8951.0,True
Dealer_A,Product_Z,East,168.0,15.0,drop,medium,False,high_demand,5722.0,True
Dealer_C,Product_Y,Central,251.0,17.0,normal,low,True,low_demand,5298.0,False
Dealer_C,Product_Z,North,58.0,87.0,normal,medium,False,high_demand,8994.0,False
Dealer_D,Product_V,Central,652.0,89.0,drop,medium,True,low_demand,8501.0,True
,,South,520.0,91.0,spike,medium,False,low_demand,6715.0,True
Dealer_C,Product_Z,North,687.0,7.0,normal,low,True,steady,332.0,True
Dealer_C,Product_Z,South,107.0,87.0,normal,medium,False,steady,6034.0,False
Dealer_C,Product_Y,Central,170.0,61.0,drop,medium,True,low_demand,6427.0,True
Dealer_D,Product_Z,Central,213.0,58.0,drop,low,True,steady,4764.0,True
Dealer_A,Product_W,North,405.0,76.0,drop,high,True,high_demand,9555.0,True
Dealer_A,Product_Z,Central,583.0,61.0,normal,medium,False,steady,2564.0,False
Dealer_C,Product_W,North,459.0,64.0,drop,low,False,steady,5137.0,False
Dealer_B,Product_V,West,426.0,60.0,spike,high,True,steady,6489.0,True
Dealer_A,Product_W,North,,,drop,high,True,high_demand,,True
Dealer_C,Product_W,Central,983.0,56.0,drop,low,False,high_demand,7251.0,True
Dealer_C,Product_W,South,756.0,55.0,normal,high,True,steady,1116.0,True
Dealer_C,Product_X,Central,608.0,77.0,normal,low,False,high_demand,6665.0,False
Dealer_E,Product_V,North,230.0,55.0,normal,low,True,steady,1201.0,False
Dealer_D,Product_Y,Central,431.0,99.0,spike,high,True,low_demand,7039.0,True
Dealer_A,Product_V,South,1345.0,67.0,normal,high,True,low_demand,13546.0,False
,,Central,231.0,18.0,drop,high,True,low_demand,3680.0,True
Dealer_E,Product_V,Central,498.0,81.0,drop,high,True,high_demand,5531.0,True
Dealer_A,Product_W,East,947.0,72.0,spike,medium,False,high_demand,6983.0,False
Dealer_C,Product_Y,North,549.0,31.0,spike,medium,True,high_demand,3079.0,False
Dealer_A,Product_V,Central,626.0,89.0,spike,low,True,high_demand,2361.0,False
Dealer_E,Product_Y,West,564.0,78.0,drop,medium,False,steady,1641.0,False
Dealer_B,Product_Y,Central,636.0,51.0,spike,high,False,high_demand,2890.0,True
Dealer_E,Product_V,North,206.0,72.0,spike,medium,False,low_demand,7646.0,False
Dealer_B,Product_W,West,254.0,51.0,normal,medium,False,steady,853.0,True
Dealer_D,Product_W,Central,520.0,68.0,normal,low,False,steady,7908.0,False
Dealer_C,Product_Y,East,433.0,22.0,drop,medium,False,steady,749.0,True
Dealer_A,Product_X,East,512.0,29.0,spike,low,False,high_demand,1912.0,False
Dealer_C,Product_Y,West,5196.653306613226,518.7274549098196,drop,low,False,low_demand,52874.19839679359,True
Dealer_C,Product_W,Central,49.0,42.0,spike,low,False,low_demand,7769.0,True
Dealer_B,Product_W,West,324.0,62.0,drop,medium,True,low_demand,4804.0,False
Dealer_E,Product_Z,West,727.0,74.0,drop,low,False,steady,8372.0,True
Dealer_A,Product_W,East,956.0,46.0,normal,high,True,low_demand,1475.0,False
Dealer_B,Product_X,North,240.0,51.0,normal,high,False,low_demand,9642.0,True
Dealer_B,Product_Y,Central,78.0,7.0,drop,medium,False,high_demand,3507.0,False
Dealer_D,Product_Y,North,505.0,24.0,normal,high,True,steady,2416.0,False
Dealer_C,Product_Y,East,479.0,90.0,normal,high,False,low_demand,4908.0,True
Dealer_A,Product_Y,Central,819.0,38.0,normal,low,True,steady,4722.0,False
Dealer_B,Product_X,East,549.0,75.0,drop,low,True,low_demand,9651.0,False
Dealer_A,Product_Z,East,420.0,55.0,normal,low,False,high_demand,1418.0,False
Dealer_C,Product_X,West,307.0,65.0,drop,medium,False,steady,6293.0,False
Dealer_A,Product_V,South,386.0,55.0,spike,high,False,high_demand,3412.0,True
Dealer_C,Product_Z,South,570.0,51.0,drop,low,False,low_demand,729.0,False
Dealer_E,Product_W,Central,961.0,55.0,drop,low,False,steady,7322.0,True
Dealer_B,Product_W,East,695.0,89.0,spike,medium,True,steady,2464.0,False
Dealer_C,Product_X,West,870.0,4.0,normal,medium,True,low_demand,2232.0,False
Dealer_B,Product_Z,Central,1345.0,11.0,drop,high,False,high_demand,5275.0,False
Dealer_E,Product_V,South,874.0,54.0,spike,medium,True,steady,7773.0,False
Dealer_E,Product_X,North,372.0,53.0,spike,low,False,low_demand,6243.0,False
Dealer_E,Product_X,South,904.0,99.0,drop,low,True,high_demand,7426.0,True
Dealer_E,Product_W,North,371.0,69.0,normal,high,False,low_demand,1107.0,True
Dealer_C,Product_Y,Central,230.0,47.0,drop,medium,True,high_demand,5367.0,False
Dealer_B,Product_X,South,,,drop,low,False,high_demand,,True
Dealer_E,Product_X,South,917.0,80.0,spike,high,True,steady,13546.0,True
,,Central,833.0,79.0,normal,low,True,high_demand,1600.0,True
Dealer_D,Product_X,North,76.0,48.0,drop,low,False,steady,3043.0,False
Dealer_B,Product_Z,East,328.0,14.0,normal,medium,False,steady,7939.0,True
,,Central,653.0,54.0,spike,high,True,low_demand,7298.0,False
,,West,774.0,97.0,drop,low,True,low_demand,2920.0,False
Dealer_A,Product_W,Central,563.0,33.0,spike,low,False,high_demand,1231.0,False
Dealer_C,Product_W,South,340.0,94.0,normal,medium,True,steady,5298.0,True
Dealer_C,Product_Z,Central,314.0,99.0,drop,medium,True,steady,2666.0,True
Dealer_A,Product_W,North,503.0,9.0,normal,high,True,low_demand,5298.0,True
Dealer_C,Product_Y,West,905.0,30.0,normal,high,True,low_demand,3624.0,True
,,South,192.0,51.0,normal,high,False,low_demand,5577.0,False
Dealer_D,Product_W,Central,557.0,43.0,normal,medium,False,steady,6543.0,False
,,Central,5196.653306613226,518.7274549098196,spike,high,False,high_demand,52874.19839679359,True
Dealer_D,Product_X,Central,680.0,14.0,spike,medium,True,high_demand,1814.0,False
Dealer_C,Product_Z,Central,520.0,5.0,normal,low,True,high_demand,4495.0,False
Dealer_C,Product_Y,West,415.0,64.0,drop,high,False,high_demand,3555.0,False
Dealer_E,Product_Z,Central,905.0,89.0,drop,medium,False,high_demand,3365.0,True
Dealer_B,Product_V,Central,760.0,94.0,normal,high,True,steady,300.0,True
Dealer_A,Product_W,West,,,spike,low,True,low_demand,,True
Dealer_A,Product_Z,Central,5196.653306613226,518.7274549098196,drop,high,False,steady,52874.19839679359,False
Dealer_C,Product_Z,West,755.0,10.0,normal,medium,True,low_demand,2200.0,True
Dealer_D,Product_V,East,390.0,98.0,spike,low,True,low_demand,3148.0,False
Dealer_B,Product_X,North,516.0,23.0,normal,low,True,low_demand,4321.0,True
Dealer_A,Product_W,North,5196.653306613226,518.7274549098196,spike,medium,False,high_demand,52874.19839679359,True
Dealer_A,Product_Z,East,421.0,94.0,drop,high,True,high_demand,4099.0,True
Dealer_E,Product_X,Central,447.0,24.0,spike,high,False,steady,8508.0,True
Dealer_C,Product_W,North,521.0,51.0,normal,medium,False,steady,283.0,False
Dealer_A,Product_Z,Central,207.0,29.0,spike,medium,True,steady,5181.0,False
Dealer_D,Product_V,West,201.0,90.0,drop,medium,True,low_demand,4846.0,True
Dealer_E,Product_V,North,386.0,40.0,normal,low,True,low_demand,8858.0,False
Dealer_B,Product_V,West,496.0,79.0,drop,high,True,high_demand,5406.0,True
Dealer_C,Product_Z,Central,520.0,49.0,spike,low,True,steady,3450.0,False
Dealer_A,Product_W,East,466.0,9.0,drop,low,False,high_demand,6683.0,False
Dealer_C,Product_X,West,412.0,23.0,spike,high,False,steady,5754.0,True
Dealer_C,Product_Z,East,173.0,9.0,drop,low,False,low_demand,3989.0,True
Dealer_E,Product_W,Central,228.0,65.0,spike,medium,True,high_demand,2053.0,False
Dealer_A,Product_W,South,679.0,17.0,drop,high,False,high_demand,776.0,False
Dealer_C,Product_W,North,,,normal,medium,False,high_demand,,True
Dealer_B,Product_V,South,433.0,51.0,spike,low,True,steady,3915.0,False
Dealer_B,Product_Z,West,49.0,95.0,drop,medium,False,high_demand,7891.0,False
Dealer_B,Product_Y,East,830.0,36.0,drop,medium,True,low_demand,6135.0,False
Dealer_D,Product_W,East,1345.0,22.0,drop,medium,True,steady,211.0,True
Dealer_B,Product_W,Central,284.0,9.0,normal,low,True,low_demand,1038.0,True
Dealer_B,Product_X,Central,562.0,5.0,normal,high,False,low_demand,2563.0,True
Dealer_E,Product_Y,East,520.0,91.0,drop,low,True,steady,6210.0,False
Dealer_A,Product_Y,North,,,drop,medium,False,low_demand,,False
Dealer_A,Product_Z,Central,780.0,40.0,drop,high,True,high_demand,3333.0,False
Dealer_E,Product_X,North,41.0,59.0,drop,high,True,steady,472.0,True
Dealer_B,Product_Z,Central,424.0,52.0,drop,high,True,steady,1592.0,False
Dealer_E,Product_Z,North,403.0,24.0,normal,low,True,high_demand,5929.0,False
Dealer_E,Product_V,Central,228.0,35.0,drop,high,True,high_demand,3669.0,True
Dealer_C,Product_Y,East,819.0,45.0,spike,low,False,high_demand,743.0,False
,,East,682.0,83.0,spike,low,False,steady,4115.0,True
Dealer_A,Product_V,South,629.0,78.0,normal,medium,False,high_demand,6352.0,False
Dealer_A,Product_W,East,1345.0,18.0,spike,medium,False,high_demand,5395.0,True
Dealer_B,Product_Y,West,43.0,84.0,spike,medium,True,steady,2840.0,False
Dealer_B,Product_V,South,1345.0,10.0,drop,medium,True,low_demand,9610.0,False
Dealer_E,Product_Z,West,,,spike,medium,True,steady,,True
Dealer_E,Product_V,South,537.0,32.0,normal,low,True,high_demand,6139.0,True
Dealer_C,Product_Z,Central,,,normal,low,False,high_demand,,True
Dealer_E,Product_Y,West,396.0,16.0,spike,high,True,steady,9345.0,True
Dealer_E,Product_W,Central,,,normal,medium,False,steady,,False
Dealer_C,Product_X,West,,,drop,medium,False,steady,,False
Dealer_C,Product_X,West,248.0,63.0,normal,low,False,steady,4236.0,True
Dealer_D,Product_V,South,429.0,95.0,spike,high,True,low_demand,316.0,True
Dealer_E,Product_Y,Central,256.0,70.0,normal,high,False,low_demand,7364.0,True
Dealer_D,Product_Y,North,239.0,41.0,drop,high,True,low_demand,2107.0,False
Dealer_C,Product_V,West,339.0,97.0,normal,low,False,steady,4694.0,False
Dealer_B,Product_Z,East,335.0,98.0,normal,medium,True,low_demand,4623.0,False
Dealer_E,Product_Z,Central,,,spike,high,True,high_demand,,True
Dealer_A,Product_X,Central,700.0,71.0,drop,high,False,steady,6986.0,False
Dealer_E,Product_Y,West,588.0,72.0,normal,medium,False,high_demand,7341.0,False
Dealer_A,Product_W,East,308.0,51.0,normal,high,False,low_demand,8377.0,True
Dealer_C,Product_W,East,455.0,12.0,drop,medium,True,low_demand,5298.0,True
Dealer_A,Product_W,Central,86.0,91.0,drop,high,True,high_demand,5332.0,False
Dealer_B,Product_X,South,112.0,56.0,spike,low,True,low_demand,4437.0,False
Dealer_A,Product_V,West,30.0,63.0,drop,low,False,low_demand,2943.0,False
Dealer_C,Product_V,Central,168.0,18.0,spike,high,True,low_demand,5464.0,True
Dealer_A,Product_W,South,10.0,99.0,spike,high,True,steady,4416.0,False
Dealer_D,Product_Z,Central,1345.0,78.0,drop,low,True,low_demand,9832.0,False
Dealer_E,Product_V,Central,289.0,42.0,spike,medium,False,steady,1900.0,False
Dealer_A,Product_Y,East,746.0,55.0,drop,high,True,steady,3367.0,True
,,Central,794.0,91.0,spike,low,False,low_demand,7781.0,False
Dealer_A,Product_Z,East,684.0,87.0,spike,medium,False,low_demand,8013.0,True
Dealer_E,Product_X,Central,185.0,40.0,normal,high,False,low_demand,7808.0,True
Dealer_E,Product_W,South,946.0,27.0,spike,low,True,steady,307.0,True
Dealer_E,Product_W,West,520.0,96.0,spike,low,False,steady,9161.0,True
Dealer_A,Product_Z,South,277.0,45.0,normal,low,True,low_demand,9723.0,True
Dealer_A,Product_X,Central,917.0,59.0,normal,medium,False,low_demand,5217.0,True
Dealer_D,Product_X,East,,,spike,low,False,low_demand,,False
Dealer_A,Product_Y,Central,140.0,26.0,normal,medium,False,steady,6710.0,False
Dealer_C,Product_Y,West,520.0,71.0,drop,low,True,high_demand,2762.0,False
Dealer_D,Product_V,East,18.0,94.0,normal,medium,False,high_demand,7095.0,True
Dealer_D,Product_X,Central,874.0,49.0,normal,low,True,low_demand,1665.0,False
Dealer_B,Product_W,Central,5196.653306613226,518.7274549098196,spike,low,False,steady,52874.19839679359,True
Dealer_B,Product_W,South,93.0,36.0,normal,low,False,low_demand,692.0,True
Dealer_E,Product_Z,West,520.0,57.0,drop,low,True,high_demand,2844.0,False
Dealer_D,Product_X,Central,102.0,7.0,drop,high,False,high_demand,3884.0,False
Dealer_D,Product_W,North,878.0,19.0,normal,medium,False,low_demand,1586.0,False
Dealer_B,Product_X,North,976.0,94.0,spike,low,False,low_demand,1215.0,False
Dealer_B,Product_W,West,786.0,70.0,normal,medium,True,high_demand,1533.0,False
Dealer_B,Product_X,North,459.0,51.0,normal,low,True,high_demand,6966.0,False
,,North,520.0,74.0,spike,high,True,high_demand,4671.0,False
Dealer_A,Product_X,South,440.0,18.0,normal,medium,False,high_demand,9393.0,True
Dealer_D,Product_W,South,593.0,49.0,spike,high,False,low_demand,9861.0,False
Dealer_C,Product_W,Central,334.0,42.0,drop,low,False,steady,9943.0,True
Dealer_C,Product_Y,North,892.0,19.0,drop,high,True,steady,8740.0,True
Dealer_E,Product_W,Central,468.0,6.0,drop,high,False,low_demand,3394.0,True
,,West,997.0,21.0,normal,high,True,low_demand,8963.0,False
Dealer_C,Product_V,Central,930.0,18.0,drop,low,False,high_demand,1001.0,False
Dealer_E,Product_V,Central,310.0,55.0,normal,medium,False,high_demand,5298.0,False
Dealer_A,Product_W,Central,786.0,87.0,drop,low,True,high_demand,1745.0,True
Dealer_A,Product_Z,Central,616.0,53.0,normal,medium,True,low_demand,7591.0,False
Dealer_A,Product_Z,South,912.0,12.0,spike,low,True,steady,3149.0,False
Dealer_C,Product_X,North,994.0,51.0,spike,low,False,low_demand,6351.0,False
Dealer_E,Product_Y,North,842.0,73.0,drop,medium,True,steady,2108.0,False
Dealer_D,Product_V,West,837.0,80.0,normal,medium,False,high_demand,4704.0,False
Dealer_E,Product_X,West,313.0,26.0,drop,medium,False,steady,687.0,True
Dealer_C,Product_V,East,701.0,8.0,normal,high,False,steady,2843.0,False
Dealer_C,Product_Y,West,618.0,76.0,normal,low,False,steady,4879.0,False
Dealer_E,Product_W,East,534.0,21.0,normal,high,False,steady,4966.0,True
Dealer_D,Product_V,North,204.0,92.0,spike,low,True,low_demand,7580.0,False
Dealer_B,Product_V,East,119.0,51.0,spike,low,False,low_demand,3065.0,False
Dealer_E,Product_W,North,468.0,3.0,spike,medium,True,low_demand,1975.0,True
Dealer_B,Product_V,East,233.0,77.0,spike,medium,True,high_demand,6018.0,False
Dealer_B,Product_Y,North,302.0,40.0,drop,medium,False,steady,5298.0,False
Dealer_C,Product_W,Central,438.0,82.0,normal,low,True,low_demand,8992.0,True
Dealer_D,Product_W,South,453.0,14.0,spike,high,False,low_demand,9705.0,True
Dealer_E,Product_V,North,235.0,57.0,normal,low,True,steady,768.0,False
Dealer_A,Product_Z,West,826.0,86.0,normal,low,False,low_demand,8137.0,False
Dealer_E,Product_Z,Central,177.0,57.0,spike,low,True,low_demand,4069.0,False
Dealer_D,Product_W,Central,26.0,83.0,normal,high,True,high_demand,1744.0,True
Dealer_D,Product_Y,East,651.0,91.0,normal,high,False,high_demand,5298.0,False
Dealer_C,Product_Y,North,136.0,34.0,drop,high,False,high_demand,2812.0,False
Dealer_A,Product_X,North,188.0,90.0,drop,high,False,low_demand,6594.0,False
Dealer_C,Product_V,South,682.0,18.0,drop,low,True,steady,3004.0,False
Dealer_A,Product_W,North,825.0,12.0,normal,medium,False,low_demand,3903.0,True
Dealer_A,Product_V,West,520.0,34.0,spike,medium,False,high_demand,3598.0,False
Dealer_B,Product_X,East,983.0,70.0,spike,low,True,steady,2324.0,False
Dealer_E,Product_Y,West,842.0,37.0,spike,low,True,high_demand,5565.0,True
Dealer_D,Product_V,South,520.0,91.0,drop,medium,True,low_demand,9428.0,False
Dealer_E,Product_V,West,147.0,31.0,spike,low,True,high_demand,7396.0,True
,,West,424.0,94.0,drop,high,False,low_demand,3409.0,False
,,Central,825.0,57.0,spike,low,True,high_demand,1253.0,True
Dealer_A,Product_W,East,373.0,85.0,spike,low,True,high_demand,9932.0,True
,,South,714.0,4.0,spike,high,False,steady,1662.0,False
Dealer_A,Product_V,East,513.0,53.0,spike,medium,True,low_demand,5298.0,True
Dealer_E,Product_W,West,866.0,80.0,spike,medium,False,high_demand,658.0,True
Dealer_D,Product_Z,West,809.0,32.0,normal,medium,False,low_demand,3165.0,False
Dealer_B,Product_W,West,520.0,44.0,spike,low,False,low_demand,9510.0,True
Dealer_B,Product_Z,East,764.0,43.0,spike,medium,False,high_demand,7146.0,True
Dealer_B,Product_Z,North,,,drop,medium,False,low_demand,,True
Dealer_B,Product_Y,South,46.0,47.0,spike,high,False,low_demand,1287.0,True
Dealer_D,Product_Y,South,726.0,5.0,drop,high,True,low_demand,1281.0,False
Dealer_D,Product_Y,Central,978.0,90.0,drop,medium,False,steady,2394.0,True
Dealer_D,Product_X,South,44.0,80.0,spike,medium,True,low_demand,8883.0,True
Dealer_E,Product_Y,East,530.0,2.0,drop,medium,True,high_demand,2089.0,True
Dealer_D,Product_Z,North,,,normal,high,True,low_demand,,False
Dealer_E,Product_X,South,125.0,35.0,spike,medium,True,steady,8614.0,True
Dealer_C,Product_V,West,886.0,19.0,spike,high,True,low_demand,4384.0,True
Dealer_B,Product_W,West,396.0,40.0,drop,low,True,low_demand,8598.0,True
Dealer_E,Product_Z,Central,283.0,23.0,drop,low,False,low_demand,9014.0,False
Dealer_C,Product_V,East,417.0,89.0,spike,high,True,steady,4227.0,True
Dealer_D,Product_Z,South,801.0,2.0,spike,high,True,low_demand,2663.0,True
Dealer_B,Product_Y,West,976.0,34.0,normal,low,False,high_demand,4451.0,True
Dealer_A,Product_X,East,744.0,34.0,drop,low,True,low_demand,13546.0,False
Dealer_E,Product_W,Central,380.0,36.0,drop,high,False,high_demand,7542.0,True
,,South,998.0,42.0,spike,medium,True,low_demand,5690.0,False
Dealer_A,Product_V,West,930.0,77.0,spike,high,False,high_demand,6610.0,True
,,Central,682.0,51.0,drop,medium,False,high_demand,6580.0,False
Dealer_A,Product_W,North,911.0,77.0,drop,medium,False,steady,5050.0,True
Dealer_B,Product_Z,East,1345.0,70.0,drop,medium,True,steady,8256.0,False
Dealer_C,Product_Y,North,801.0,47.0,drop,medium,False,low_demand,13546.0,False
Dealer_B,Product_X,North,187.0,92.0,drop,medium,True,steady,4665.0,True
Dealer_B,Product_X,Central,,,normal,low,True,low_demand,,False
Dealer_A,Product_Z,North,703.0,92.0,spike,medium,False,high_demand,2073.0,True
Dealer_C,Product_Z,North,576.0,51.0,drop,medium,False,steady,6614.0,True
Dealer_A,Product_V,North,344.0,56.0,drop,low,False,steady,5490.0,True
Dealer_E,Product_V,West,862.0,36.0,normal,medium,True,low_demand,9716.0,True
Dealer_B,Product_Z,South,86.0,1.0,normal,medium,False,steady,3747.0,True
Dealer_B,Product_Y,North,43.0,35.0,normal,high,False,high_demand,1780.0,False
Dealer_C,Product_W,Central,888.0,4.0,normal,medium,False,high_demand,5298.0,False
Dealer_D,Product_X,Central,,,normal,medium,False,high_demand,,True
Dealer_A,Product_X,Central,523.0,1.0,normal,medium,True,steady,8464.0,True
,,East,39.0,27.0,spike,medium,False,low_demand,3021.0,True
Dealer_B,Product_V,Central,777.0,30.0,drop,low,False,low_demand,7458.0,False
Dealer_A,Product_Y,West,193.0,2.0,normal,high,False,low_demand,1386.0,True
Dealer_C,Product_V,East,25.0,38.0,normal,high,True,high_demand,2255.0,False
Dealer_B,Product_X,South,261.0,39.0,normal,low,False,steady,2418.0,True
Dealer_A,Product_Y,Central,995.0,70.0,spike,low,True,steady,6111.0,True
Dealer_B,Product_W,South,238.0,55.0,spike,low,False,low_demand,5298.0,True
Dealer_B,Product_V,North,520.0,22.0,drop,high,True,high_demand,13546.0,False
,,South,342.0,31.0,drop,low,False,high_demand,9603.0,True
Dealer_C,Product_V,Central,112.0,28.0,spike,high,True,steady,3404.0,True
Dealer_E,Product_Z,East,778.0,74.0,drop,high,False,low_demand,167.0,False
Dealer_A,Product_W,North,741.0,42.0,drop,medium,False,low_demand,8324.0,True
Dealer_C,Product_W,North,828.0,3.0,drop,low,False,high_demand,9892.0,True
Dealer_A,Product_Y,Central,,,normal,low,True,high_demand,,False
Dealer_C,Product_W,East,290.0,26.0,normal,medium,True,high_demand,3354.0,True
Dealer_E,Product_V,Central,962.0,41.0,normal,low,True,steady,3175.0,True
Dealer_C,Product_W,Central,185.0,45.0,spike,low,False,low_demand,2075.0,True
Dealer_C,Product_X,Central,319.0,47.0,spike,medium,True,high_demand,2002.0,False
Dealer_E,Product_Z,Central,727.0,51.0,normal,medium,True,low_demand,5567.0,True
Dealer_C,Product_W,Central,392.0,79.0,drop,high,True,low_demand,8203.0,True
Dealer_A,Product_V,East,758.0,90.0,normal,low,True,steady,8511.0,True
Dealer_C,Product_Y,Central,163.0,78.0,normal,high,True,steady,8155.0,True
Dealer_C,Product_V,North,335.0,90.0,normal,low,True,low_demand,4881.0,False
Dealer_C,Product_X,North,779.0,51.0,normal,low,True,low_demand,1146.0,True
Dealer_D,Product_X,West,171.0,86.0,drop,medium,False,low_demand,5298.0,False
Dealer_D,Product_W,Central,86.0,55.0,drop,medium,True,low_demand,3520.0,True
Dealer_C,Product_X,South,471.0,12.0,normal,high,True,high_demand,8844.0,True
Dealer_C,Product_X,West,55.0,48.0,spike,low,False,low_demand,4693.0,True
Dealer_E,Product_Z,East,754.0,20.0,drop,medium,True,steady,8709.0,True
Dealer_E,Product_W,South,678.0,49.0,spike,medium,False,high_demand,3080.0,True
Dealer_A,Product_W,South,565.0,68.0,spike,low,True,steady,4707.0,True
Dealer_B,Product_V,East,599.0,87.0,drop,high,False,low_demand,9982.0,True
Dealer_D,Product_W,East,209.0,78.0,drop,high,False,high_demand,822.0,False
Dealer_C,Product_W,South,520.0,36.0,normal,low,True,steady,5766.0,True
Dealer_E,Product_Y,Central,415.0,40.0,drop,high,False,low_demand,361.0,False
Dealer_A,Product_V,West,39.0,2.0,spike,low,False,high_demand,5291.0,True
Dealer_A,Product_W,East,459.0,4.0,drop,high,True,high_demand,1881.0,True
Dealer_B,Product_V,South,112.0,49.0,drop,medium,True,high_demand,3169.0,True
Dealer_B,Product_Z,East,855.0,16.0,normal,high,False,high_demand,9311.0,False
Dealer_E,Product_Z,Central,123.0,51.0,spike,medium,False,high_demand,5244.0,True
Dealer_D,Product_W,North,180.0,72.0,spike,high,False,low_demand,4062.0,True
Dealer_A,Product_W,Central,237.0,53.0,drop,high,False,low_demand,3949.0,True
Dealer_B,Product_W,West,554.0,83.0,drop,high,False,high_demand,4141.0,True
Dealer_A,Product_Z,Central,335.0,98.0,normal,high,False,steady,5298.0,True
Dealer_D,Product_Y,South,97.0,88.0,drop,low,True,high_demand,9033.0,False
Dealer_A,Product_X,Central,825.0,92.0,spike,high,False,high_demand,2205.0,False
Dealer_B,Product_Y,South,228.0,51.0,spike,medium,False,high_demand,9533.0,False
Dealer_A,Product_V,Central,258.0,28.0,drop,low,False,low_demand,3956.0,True
Dealer_B,Product_Y,South,807.0,92.0,normal,medium,True,high_demand,7536.0,False
,,South,872.0,13.0,normal,low,True,high_demand,6854.0,True
Dealer_D,Product_W,East,930.0,51.0,spike,medium,True,low_demand,3350.0,True
Dealer_C,Product_Z,South,,,normal,high,False,steady,,True
Dealer_D,Product_V,East,762.0,49.0,spike,high,False,steady,6827.0,False
,,North,673.0,1.0,drop,high,False,high_demand,5150.0,True
Dealer_B,Product_Z,Central,329.0,81.0,drop,medium,True,steady,1964.0,True
Dealer_D,Product_V,Central,855.0,33.0,drop,low,True,low_demand,6286.0,False
Dealer_C,Product_W,East,374.0,83.0,normal,high,True,steady,7337.0,False
Dealer_D,Product_X,East,467.0,61.0,spike,high,False,steady,5132.0,True
,,Central,405.0,2.0,drop,medium,False,low_demand,687.0,False
Dealer_C,Product_Y,North,,,spike,low,False,steady,,False
Dealer_C,Product_V,South,21.0,53.0,drop,low,False,steady,2181.0,True
Dealer_A,Product_V,North,520.0,74.0,spike,high,True,high_demand,4671.0,False
Dealer_A,Product_Y,Central,,,drop,low,False,steady,,True
Dealer_C,Product_V,North,678.0,99.0,drop,medium,False,steady,7138.0,False
Dealer_D,Product_Y,West,786.0,93.0,drop,high,False,steady,1727.0,False
Dealer_C,Product_Y,West,268.0,99.0,spike,low,True,low_demand,5298.0,False
Dealer_D,Product_X,South,786.0,65.0,spike,high,True,low_demand,13546.0,True
Dealer_D,Product_X,North,546.0,54.0,spike,low,False,low_demand,2730.0,False
Dealer_C,Product_Y,North,,,spike,low,False,steady,,False
Dealer_B,Product_Z,South,391.0,22.0,spike,medium,False,high_demand,2930.0,False
Dealer_B,Product_Z,East,335.0,98.0,normal,medium,True,low_demand,4623.0,False
Dealer_B,Product_Y,South,637.0,93.0,normal,medium,False,steady,9892.0,True
Dealer_A,Product_Y,Central,792.0,72.0,spike,high,False,steady,7249.0,False
Dealer_D,Product_W,North,640.0,79.0,spike,medium,False,steady,7274.0,False
Dealer_B,Product_V,North,487.0,45.0,spike,high,True,steady,6651.0,True
Dealer_C,Product_Y,East,793.0,76.0,spike,high,True,steady,6752.0,False
Dealer_A,Product_X,North,770.0,26.0,normal,medium,True,steady,4318.0,False
Dealer_E,Product_X,Central,520.0,56.0,normal,low,True,steady,763.0,False
Dealer_B,Product_V,West,426.0,60.0,spike,high,True,steady,6489.0,True
Dealer_D,Product_Z,Central,216.0,27.0,spike,low,True,low_demand,7350.0,True
Dealer_D,Product_Y,North,520.0,56.0,spike,high,False,high_demand,5298.0,False
Dealer_A,Product_Z,West,429.0,13.0,normal,medium,False,steady,7687.0,True
Dealer_E,Product_Y,South,571.0,57.0,drop,low,True,steady,3230.0,False
Dealer_E,Product_V,North,825.0,1.0,drop,medium,True,low_demand,6833.0,False
Dealer_A,Product_X,South,986.0,51.0,spike,high,False,low_demand,4540.0,False
Dealer_A,Product_Y,Central,5196.653306613226,518.7274549098196,normal,low,True,steady,52874.19839679359,False
Dealer_A,Product_Z,Central,354.0,33.0,drop,medium,False,low_demand,5481.0,True
Dealer_E,Product_V,Central,382.0,34.0,normal,medium,False,steady,9472.0,False
Dealer_A,Product_Y,South,965.0,45.0,drop,low,False,low_demand,3047.0,False
Dealer_A,Product_X,West,525.0,15.0,drop,medium,True,high_demand,1560.0,True
